t,SampledSignalSource_SRC1_out,DelaySmooth_DS1_out,Ieeest_PSS1_vss
3.5541666666667382e+00,1.0000000000000000e+00,1.0000000061622167e+00,1.0088398606490978e+00
3.5583333333334051e+00,1.0000000000000000e+00,1.0000000022171149e+00,1.0087460665703354e+00
3.5625000000000719e+00,1.0000000000000000e+00,9.9999999804737816e-01,1.0086579326579068e+00
3.5666666666667388e+00,1.0000000000000000e+00,1.0000000008262431e+00,1.0085749372023229e+00
3.5708333333334057e+00,1.0000000000000000e+00,1.0000000002315121e+00,1.0084966425544843e+00
3.5750000000000726e+00,1.0000000000000000e+00,9.9999999934316808e-01,1.0084226219931476e+00
3.5791666666667394e+00,1.0000000000000000e+00,9.9999999994798838e-01,1.0083524948508296e+00
3.5833333333334063e+00,1.0000000000000000e+00,1.0000000006681393e+00,1.0082859325748754e+00
3.5875000000000732e+00,1.0000000000000000e+00,1.0000000003752576e+00,1.0082226146293458e+00
3.5916666666667401e+00,1.0000000000000000e+00,9.9999999847794396e-01,1.0081622526985552e+00
3.5958333333334069e+00,1.0000000000000000e+00,1.0000000002194258e+00,1.0081045978133145e+00
3.6000000000000738e+00,1.0000000000000000e+00,1.0000000015345247e+00,1.0080494085766529e+00
3.6041666666667407e+00,1.0000000000000000e+00,9.9999999940155038e-01,1.0079964669515569e+00
3.6083333333334076e+00,1.0000000000000000e+00,9.9999999900838299e-01,1.0079455845986494e+00
3.6125000000000744e+00,1.0000000000000000e+00,9.9999999983166232e-01,1.0078965804501727e+00
3.6166666666667413e+00,1.0000000000000000e+00,1.0000000013786354e+00,1.0078492906240304e+00
3.6208333333334082e+00,1.0000000000000000e+00,9.9999999997553557e-01,1.0078035730255703e+00
3.6250000000000751e+00,1.0000000000000000e+00,9.9999999882183410e-01,1.0077592913133537e+00
3.6291666666667419e+00,1.0000000000000000e+00,1.0000000002061447e+00,1.0077163218134879e+00
3.6333333333334088e+00,1.0000000000000000e+00,1.0000000005860339e+00,1.0076745585206710e+00
3.6375000000000757e+00,1.0000000000000000e+00,1.0000000006940284e+00,1.0076339092710127e+00
3.6416666666667425e+00,1.0000000000000000e+00,1.0000000007095118e+00,1.0075942880102051e+00
3.6458333333334094e+00,1.0000000000000000e+00,1.0000000004856082e+00,1.0075555996007863e+00
3.6500000000000763e+00,1.0000000000000000e+00,1.0000000002473481e+00,1.0075177774368724e+00
3.6541666666667432e+00,1.0000000000000000e+00,1.0000000000493519e+00,1.0074807385779392e+00
3.6583333333334100e+00,1.0000000000000000e+00,9.9999999990990196e-01,1.0074443966001463e+00
3.6625000000000769e+00,1.0000000000000000e+00,9.9999999982118282e-01,1.0074087359013069e+00
3.6666666666667438e+00,1.0000000000000000e+00,9.9999999982501542e-01,1.0073736890404743e+00
3.6708333333334107e+00,1.0000000000000000e+00,9.9999999996882871e-01,1.0073391827186264e+00
3.6750000000000775e+00,1.0000000000000000e+00,1.0000000000592844e+00,1.0073052131731302e+00
3.6791666666667444e+00,1.0000000000000000e+00,1.0000000000855305e+00,1.0072717294483700e+00
3.6833333333334113e+00,1.0000000000000000e+00,1.0000000000523950e+00,1.0072386765337995e+00
3.6875000000000782e+00,1.0000000000000000e+00,1.0000000000297411e+00,1.0072060521009643e+00
3.6916666666667450e+00,1.0000000000000000e+00,1.0000000000094980e+00,1.0071738180748500e+00
3.6958333333334119e+00,1.0000000000000000e+00,9.9999999997889355e-01,1.0071419342236769e+00
3.7000000000000788e+00,1.0000000000000000e+00,9.9999999995976141e-01,1.0071103897270157e+00
3.7041666666667457e+00,1.0000000000000000e+00,9.9999999996308353e-01,1.0070791620699699e+00
3.7083333333334125e+00,1.0000000000000000e+00,1.0000000000006644e+00,1.0070482296248635e+00
3.7125000000000794e+00,1.0000000000000000e+00,1.0000000000349740e+00,1.0070175758579694e+00
3.7166666666667463e+00,1.0000000000000000e+00,1.0000000000587985e+00,1.0069871869882476e+00
3.7208333333334132e+00,1.0000000000000000e+00,1.0000000000644711e+00,1.0069570518706734e+00
3.7250000000000800e+00,1.0000000000000000e+00,1.0000000000708695e+00,1.0069271495527901e+00
3.7291666666667469e+00,1.0000000000000000e+00,1.0000000000742428e+00,1.0068974682916052e+00
3.7333333333334138e+00,1.0000000000000000e+00,1.0000000000697675e+00,1.0068679981067428e+00
3.7375000000000806e+00,1.0000000000000000e+00,1.0000000000566547e+00,1.0068387290166223e+00
3.7416666666667475e+00,1.0000000000000000e+00,1.0000000000344917e+00,1.0068096523020877e+00
3.7458333333334144e+00,1.0000000000000000e+00,1.0000000000032412e+00,1.0067807605064070e+00
3.7500000000000813e+00,1.0000000000000000e+00,9.9999999997550715e-01,1.0067520481672316e+00
3.7541666666667481e+00,1.0000000000000000e+00,9.9999999995127764e-01,1.0067235103092633e+00
3.7583333333334150e+00,1.0000000000000000e+00,9.9999999993344746e-01,1.0066951433706270e+00
3.7625000000000819e+00,1.0000000000000000e+00,9.9999999992707789e-01,1.0066669451587695e+00
3.7666666666667488e+00,1.0000000000000000e+00,9.9999999993800215e-01,1.0066389147671417e+00
3.7708333333334156e+00,1.0000000000000000e+00,9.9999999997282463e-01,1.0066110525751992e+00
3.7750000000000825e+00,1.0000000000000000e+00,9.9999999998574152e-01,1.0065833207089527e+00
3.7791666666667494e+00,1.0000000000000000e+00,9.9999999999482714e-01,1.0065557295009979e+00
3.7833333333334163e+00,1.0000000000000000e+00,1.0000000000045721e+00,1.0065282798973159e+00
3.7875000000000831e+00,1.0000000000000000e+00,1.0000000000135876e+00,1.0065009691842164e+00
3.7916666666667500e+00,1.0000000000000000e+00,1.0000000000202107e+00,1.0064737951573850e+00
3.7958333333334169e+00,1.0000000000000000e+00,1.0000000000225056e+00,1.0064467561218806e+00
3.8000000000000838e+00,1.0000000000000000e+00,1.0000000000219487e+00,1.0064198479603004e+00
3.8041666666667506e+00,1.0000000000000000e+00,1.0000000000270488e+00,1.0063930612542134e+00
3.8083333333334175e+00,1.0000000000000000e+00,1.0000000000298472e+00,1.0063663999752579e+00
3.8125000000000844e+00,1.0000000000000000e+00,1.0000000000294591e+00,1.0063398627606415e+00
3.8166666666667513e+00,1.0000000000000000e+00,1.0000000000249163e+00,1.0063134486048932e+00
3.8208333333334181e+00,1.0000000000000000e+00,1.0000000000151710e+00,1.0062871568598637e+00
3.8250000000000850e+00,1.0000000000000000e+00,9.9999999999909073e-01,1.0062609872347230e+00
3.8291666666667519e+00,1.0000000000000000e+00,9.9999999998755451e-01,1.0062349299243483e+00
3.8333333333334187e+00,1.0000000000000000e+00,9.9999999998124178e-01,1.0062089837405856e+00
3.8375000000000856e+00,1.0000000000000000e+00,9.9999999997677946e-01,1.0061831510932813e+00
3.8416666666667525e+00,1.0000000000000000e+00,9.9999999997524358e-01,1.0061574310505703e+00
3.8458333333334194e+00,1.0000000000000000e+00,9.9999999997784128e-01,1.0061318228642766e+00
3.8500000000000862e+00,1.0000000000000000e+00,9.9999999998590972e-01,1.0061063259699132e+00
3.8541666666667531e+00,1.0000000000000000e+00,9.9999999999966804e-01,1.0060809395430361e+00
3.8583333333334200e+00,1.0000000000000000e+00,1.0000000000033065e+00,1.0060556572036223e+00
3.8625000000000869e+00,1.0000000000000000e+00,1.0000000000067084e+00,1.0060304818343890e+00
3.8666666666667537e+00,1.0000000000000000e+00,1.0000000000093821e+00,1.0060054127706328e+00
3.8708333333334206e+00,1.0000000000000000e+00,1.0000000000107629e+00,1.0059804494586011e+00
3.8750000000000875e+00,1.0000000000000000e+00,1.0000000000102109e+00,1.0059555914554914e+00
3.8791666666667544e+00,1.0000000000000000e+00,1.0000000000070126e+00,1.0059308384294501e+00
3.8833333333334212e+00,1.0000000000000000e+00,1.0000000000038944e+00,1.0059061884678173e+00
3.8875000000000881e+00,1.0000000000000000e+00,1.0000000000032654e+00,1.0058816398863430e+00
3.8916666666667550e+00,1.0000000000000000e+00,1.0000000000023341e+00,1.0058571935786880e+00
3.8958333333334219e+00,1.0000000000000000e+00,1.0000000000011404e+00,1.0058328491513087e+00
3.9000000000000887e+00,1.0000000000000000e+00,9.9999999999973810e-01,1.0058086062790683e+00
3.9041666666667556e+00,1.0000000000000000e+00,9.9999999999819500e-01,1.0057844647052352e+00
3.9083333333334225e+00,1.0000000000000000e+00,9.9999999999659284e-01,1.0057604242414846e+00
3.9125000000000894e+00,1.0000000000000000e+00,9.9999999999539180e-01,1.0057364821254531e+00
3.9166666666667562e+00,1.0000000000000000e+00,9.9999999999459488e-01,1.0057126390838980e+00
3.9208333333334231e+00,1.0000000000000000e+00,9.9999999999434264e-01,1.0056888950184990e+00
3.9250000000000900e+00,1.0000000000000000e+00,9.9999999999482925e-01,1.0056652496123237e+00
3.9291666666667568e+00,1.0000000000000000e+00,9.9999999999626732e-01,1.0056417025841027e+00
3.9333333333334237e+00,1.0000000000000000e+00,9.9999999999888822e-01,1.0056182536882283e+00
3.9375000000000906e+00,1.0000000000000000e+00,1.0000000000024520e+00,1.0055949024130522e+00
3.9416666666667575e+00,1.0000000000000000e+00,1.0000000000057834e+00,1.0055716476965246e+00
3.9458333333334243e+00,1.0000000000000000e+00,1.0000000000096814e+00,1.0055484897144116e+00
3.9500000000000912e+00,1.0000000000000000e+00,1.0000000000140394e+00,1.0055254281100445e+00
3.9541666666667581e+00,1.0000000000000000e+00,1.0000000000187070e+00,1.0055024625237201e+00
3.9583333333334250e+00,1.0000000000000000e+00,1.0000000000234852e+00,1.0054795925902029e+00
3.9625000000000918e+00,1.0000000000000000e+00,1.0000000000281224e+00,1.0054568179362251e+00
3.9666666666667587e+00,1.0000000000000000e+00,1.0000000000323117e+00,1.0054341381779870e+00
3.9708333333334256e+00,1.0000000000000000e+00,1.0000000000356839e+00,1.0054115529186589e+00
3.9750000000000925e+00,1.0000000000000000e+00,1.0000000000378062e+00,1.0053890617458832e+00
3.9791666666667593e+00,1.0000000000000000e+00,1.0000000000381779e+00,1.0053666642292731e+00
3.9833333333334262e+00,1.0000000000000000e+00,1.0000000000362244e+00,1.0053443599179157e+00
3.9875000000000931e+00,1.0000000000000000e+00,1.0000000000312950e+00,1.0053221483378727e+00
3.9916666666667600e+00,1.0000000000000000e+00,1.0000000000236597e+00,1.0053000290890579e+00
3.9958333333334268e+00,1.0000000000000000e+00,1.0000000000232538e+00,1.0052780027100703e+00
4.0000000000000933e+00,1.0000000000000000e+00,1.0000000000223683e+00,1.0052560679682998e+00
4.0041666666667597e+00,1.0000000000000000e+00,1.0000000000210028e+00,1.0052342243717054e+00
4.0083333333334261e+00,1.0000000000000000e+00,1.0000000000191709e+00,1.0052124714037056e+00
4.0125000000000925e+00,1.0000000000000000e+00,1.0000000000169014e+00,1.0051908085212169e+00
4.0166666666667590e+00,1.0000000000000000e+00,1.0000000000142384e+00,1.0051692351526871e+00
4.0208333333334254e+00,1.0000000000000000e+00,1.0000000000112446e+00,1.0051477506961308e+00
4.0250000000000918e+00,1.0000000000000000e+00,1.0000000000080016e+00,1.0051263545171649e+00
4.0291666666667583e+00,1.0000000000000000e+00,1.0000000000046105e+00,1.0051050459470421e+00
4.0333333333334247e+00,1.0000000000000000e+00,1.0000000000011953e+00,1.0050838242806877e+00
4.0375000000000911e+00,1.0000000000000000e+00,9.9999999999790168e-01,1.0050626887747343e+00
4.0416666666667576e+00,1.0000000000000000e+00,9.9999999999489964e-01,1.0050416386455547e+00
4.0458333333334240e+00,1.0000000000000000e+00,9.9999999999238609e-01,1.0050206730673010e+00
4.0500000000000904e+00,1.0000000000000000e+00,9.9999999998831757e-01,1.0049998003368534e+00
4.0541666666667568e+00,1.0000000000000000e+00,9.9999999998414613e-01,1.0049790146785242e+00
4.0583333333334233e+00,1.0000000000000000e+00,9.9999999998021394e-01,1.0049583148805836e+00
4.0625000000000897e+00,1.0000000000000000e+00,9.9999999997667088e-01,1.0049377005831639e+00
4.0666666666667561e+00,1.0000000000000000e+00,9.9999999997368405e-01,1.0049171714328977e+00
4.0708333333334226e+00,1.0000000000000000e+00,9.9999999997143918e-01,1.0048967270832605e+00
4.0750000000000890e+00,1.0000000000000000e+00,9.9999999997014155e-01,1.0048763671949177e+00
4.0791666666667554e+00,1.0000000000000000e+00,9.9999999997001632e-01,1.0048560914360700e+00
4.0833333333334219e+00,1.0000000000000000e+00,9.9999999997130884e-01,1.0048358994828019e+00
4.0875000000000883e+00,1.0000000000000000e+00,9.9999999997428690e-01,1.0048157910194251e+00
4.0916666666667547e+00,1.0000000000000000e+00,9.9999999997923916e-01,1.0047957657388253e+00
4.0958333333334211e+00,1.0000000000000000e+00,9.9999999998647848e-01,1.0047758233428099e+00
4.1000000000000876e+00,1.0000000000000000e+00,9.9999999999634048e-01,1.0047559635424514e+00
4.1041666666667540e+00,1.0000000000000000e+00,1.0000000000021121e+00,1.0047361856385109e+00
4.1083333333334204e+00,1.0000000000000000e+00,1.0000000000055334e+00,1.0047164894420377e+00
4.1125000000000869e+00,1.0000000000000000e+00,1.0000000000089924e+00,1.0046968748113168e+00
4.1166666666667533e+00,1.0000000000000000e+00,1.0000000000123601e+00,1.0046773414642580e+00
4.1208333333334197e+00,1.0000000000000000e+00,1.0000000000154878e+00,1.0046578891269859e+00
4.1250000000000862e+00,1.0000000000000000e+00,1.0000000000182068e+00,1.0046385175340879e+00
4.1291666666667526e+00,1.0000000000000000e+00,1.0000000000203264e+00,1.0046192264288585e+00
4.1333333333334190e+00,1.0000000000000000e+00,1.0000000000216347e+00,1.0046000155635448e+00
4.1375000000000854e+00,1.0000000000000000e+00,1.0000000000218958e+00,1.0045808846995941e+00
4.1416666666667519e+00,1.0000000000000000e+00,1.0000000000208502e+00,1.0045618336078987e+00
4.1458333333334183e+00,1.0000000000000000e+00,1.0000000000182132e+00,1.0045428620690420e+00
4.1500000000000847e+00,1.0000000000000000e+00,1.0000000000136735e+00,1.0045239698735451e+00
4.1541666666667512e+00,1.0000000000000000e+00,1.0000000000068943e+00,1.0045051568221117e+00
4.1583333333334176e+00,1.0000000000000000e+00,1.0000000000021452e+00,1.0044864215305271e+00
4.1625000000000840e+00,1.0000000000000000e+00,1.0000000000010216e+00,1.0044677633074945e+00
4.1666666666667505e+00,1.0000000000000000e+00,9.9999999999979183e-01,1.0044491828387787e+00
4.1708333333334169e+00,1.0000000000000000e+00,9.9999999999849709e-01,1.0044306798404257e+00
4.1750000000000833e+00,1.0000000000000000e+00,9.9999999999718658e-01,1.0044122540296283e+00
4.1791666666667497e+00,1.0000000000000000e+00,9.9999999999591893e-01,1.0043939051246162e+00
4.1833333333334162e+00,1.0000000000000000e+00,9.9999999999476075e-01,1.0043756328445479e+00
4.1875000000000826e+00,1.0000000000000000e+00,9.9999999999378930e-01,1.0043574369094013e+00
4.1916666666667490e+00,1.0000000000000000e+00,9.9999999999309108e-01,1.0043393170398631e+00
4.1958333333334155e+00,1.0000000000000000e+00,9.9999999999276346e-01,1.0043212729572208e+00
4.2000000000000819e+00,1.0000000000000000e+00,9.9999999999291422e-01,1.0043033043832545e+00
4.2041666666667483e+00,1.0000000000000000e+00,9.9999999999366251e-01,1.0042854110401245e+00
4.2083333333334147e+00,1.0000000000000000e+00,9.9999999999513989e-01,1.0042675926502651e+00
4.2125000000000812e+00,1.0000000000000000e+00,9.9999999999652422e-01,1.0042498486119795e+00
4.2166666666667476e+00,1.0000000000000000e+00,9.9999999999620970e-01,1.0042321780562713e+00
4.2208333333334140e+00,1.0000000000000000e+00,9.9999999999597666e-01,1.0042145812467680e+00
4.2250000000000805e+00,1.0000000000000000e+00,9.9999999999583788e-01,1.0041970578491526e+00
4.2291666666667469e+00,1.0000000000000000e+00,9.9999999999580746e-01,1.0041796075242371e+00
4.2333333333334133e+00,1.0000000000000000e+00,9.9999999999589939e-01,1.0041622299276942e+00
4.2375000000000798e+00,1.0000000000000000e+00,9.9999999999612799e-01,1.0041449247097878e+00
4.2416666666667462e+00,1.0000000000000000e+00,9.9999999999650735e-01,1.0041276915151036e+00
4.2458333333334126e+00,1.0000000000000000e+00,9.9999999999705225e-01,1.0041105299822801e+00
4.2500000000000790e+00,1.0000000000000000e+00,9.9999999999777722e-01,1.0040934397437387e+00
4.2541666666667455e+00,1.0000000000000000e+00,9.9999999999869704e-01,1.0040764204254138e+00
4.2583333333334119e+00,1.0000000000000000e+00,9.9999999999982581e-01,1.0040594716464846e+00
4.2625000000000783e+00,1.0000000000000000e+00,1.0000000000011788e+00,1.0040425930191055e+00
4.2666666666667448e+00,1.0000000000000000e+00,1.0000000000026690e+00,1.0040257843629137e+00
4.2708333333334112e+00,1.0000000000000000e+00,1.0000000000035436e+00,1.0040090469122271e+00
4.2750000000000776e+00,1.0000000000000000e+00,1.0000000000043843e+00,1.0039923790464163e+00
4.2791666666667441e+00,1.0000000000000000e+00,1.0000000000051590e+00,1.0039757804452392e+00
4.2833333333334105e+00,1.0000000000000000e+00,1.0000000000058318e+00,1.0039592507881221e+00
4.2875000000000769e+00,1.0000000000000000e+00,1.0000000000063625e+00,1.0039427897541719e+00
4.2916666666667433e+00,1.0000000000000000e+00,1.0000000000067069e+00,1.0039263970221894e+00
4.2958333333334098e+00,1.0000000000000000e+00,1.0000000000068152e+00,1.0039100722706802e+00
4.3000000000000762e+00,1.0000000000000000e+00,1.0000000000066349e+00,1.0038938151778694e+00
4.3041666666667426e+00,1.0000000000000000e+00,1.0000000000061069e+00,1.0038776254217125e+00
4.3083333333334091e+00,1.0000000000000000e+00,1.0000000000051681e+00,1.0038615026799091e+00
4.3125000000000755e+00,1.0000000000000000e+00,1.0000000000037497e+00,1.0038454466299154e+00
4.3166666666667419e+00,1.0000000000000000e+00,1.0000000000017779e+00,1.0038294569489563e+00
4.3208333333334084e+00,1.0000000000000000e+00,9.9999999999917311e-01,1.0038135333140383e+00
4.3250000000000748e+00,1.0000000000000000e+00,9.9999999999820843e-01,1.0037976765122982e+00
4.3291666666667412e+00,1.0000000000000000e+00,9.9999999999739264e-01,1.0037818855610865e+00
4.3333333333334076e+00,1.0000000000000000e+00,9.9999999999659839e-01,1.0037661601223871e+00
4.3375000000000741e+00,1.0000000000000000e+00,9.9999999999585765e-01,1.0037504999360145e+00
4.3416666666667405e+00,1.0000000000000000e+00,9.9999999999520628e-01,1.0037349047466406e+00
4.3458333333334069e+00,1.0000000000000000e+00,9.9999999999468525e-01,1.0037193743039754e+00
4.3500000000000734e+00,1.0000000000000000e+00,9.9999999999433986e-01,1.0037039083629529e+00
4.3541666666667398e+00,1.0000000000000000e+00,9.9999999999422018e-01,1.0036885066839123e+00
4.3583333333334062e+00,1.0000000000000000e+00,9.9999999999438172e-01,1.0036731690327836e+00
4.3625000000000727e+00,1.0000000000000000e+00,9.9999999999488520e-01,1.0036578951812702e+00
4.3666666666667391e+00,1.0000000000000000e+00,9.9999999999579647e-01,1.0036426849070323e+00
4.3708333333334055e+00,1.0000000000000000e+00,9.9999999999718725e-01,1.0036275379938708e+00
4.3750000000000719e+00,1.0000000000000000e+00,9.9999999999913547e-01,1.0036124542319107e+00
4.3791666666667384e+00,1.0000000000000000e+00,1.0000000000000890e+00,1.0035974326852730e+00
4.3833333333334048e+00,1.0000000000000000e+00,1.0000000000005622e+00,1.0035824733471082e+00
4.3875000000000712e+00,1.0000000000000000e+00,1.0000000000010474e+00,1.0035675762050940e+00
4.3916666666667377e+00,1.0000000000000000e+00,1.0000000000015268e+00,1.0035527410226746e+00
4.3958333333334041e+00,1.0000000000000000e+00,1.0000000000019815e+00,1.0035379675662535e+00
4.4000000000000705e+00,1.0000000000000000e+00,1.0000000000023879e+00,1.0035232556052356e+00
4.4041666666667370e+00,1.0000000000000000e+00,1.0000000000027207e+00,1.0035086049120601e+00
4.4083333333334034e+00,1.0000000000000000e+00,1.0000000000029510e+00,1.0034940152622396e+00
4.4125000000000698e+00,1.0000000000000000e+00,1.0000000000030465e+00,1.0034794864343943e+00
4.4166666666667362e+00,1.0000000000000000e+00,1.0000000000029721e+00,1.0034650182102922e+00
4.4208333333334027e+00,1.0000000000000000e+00,1.0000000000026881e+00,1.0034506103748813e+00
4.4250000000000691e+00,1.0000000000000000e+00,1.0000000000021523e+00,1.0034362627163291e+00
4.4291666666667355e+00,1.0000000000000000e+00,1.0000000000013181e+00,1.0034219750260585e+00
4.4333333333334020e+00,1.0000000000000000e+00,1.0000000000007667e+00,1.0034077465682061e+00
4.4375000000000684e+00,1.0000000000000000e+00,1.0000000000006428e+00,1.0033935769731814e+00
4.4416666666667348e+00,1.0000000000000000e+00,1.0000000000004863e+00,1.0033794663798778e+00
4.4458333333334012e+00,1.0000000000000000e+00,1.0000000000002978e+00,1.0033654145392854e+00
4.4500000000000677e+00,1.0000000000000000e+00,1.0000000000000797e+00,1.0033514212015144e+00
4.4541666666667341e+00,1.0000000000000000e+00,9.9999999999983380e-01,1.0033374861156861e+00
4.4583333333334005e+00,1.0000000000000000e+00,9.9999999999956357e-01,1.0033236090298163e+00
4.4625000000000670e+00,1.0000000000000000e+00,9.9999999999927369e-01,1.0033097896907064e+00
4.4666666666667334e+00,1.0000000000000000e+00,9.9999999999896771e-01,1.0032960278438279e+00
4.4708333333333998e+00,1.0000000000000000e+00,9.9999999999865252e-01,1.0032823232332115e+00
4.4750000000000663e+00,1.0000000000000000e+00,9.9999999999833422e-01,1.0032686756013343e+00
4.4791666666667327e+00,1.0000000000000000e+00,9.9999999999802047e-01,1.0032550846890060e+00
4.4833333333333991e+00,1.0000000000000000e+00,9.9999999999772082e-01,1.0032415502352579e+00
4.4875000000000655e+00,1.0000000000000000e+00,9.9999999999744393e-01,1.0032280719772289e+00
4.4916666666667320e+00,1.0000000000000000e+00,9.9999999999720146e-01,1.0032146496500538e+00
4.4958333333333984e+00,1.0000000000000000e+00,9.9999999999700484e-01,1.0032012829867512e+00
4.5000000000000648e+00,1.0000000000000000e+00,9.9999999999686784e-01,1.0031879717181085e+00
4.5041666666667313e+00,1.0000000000000000e+00,9.9999999999680489e-01,1.0031747155725714e+00
4.5083333333333977e+00,1.0000000000000000e+00,9.9999999999683153e-01,1.0031615142761316e+00
4.5125000000000641e+00,1.0000000000000000e+00,9.9999999999696521e-01,1.0031483675522128e+00
4.5166666666667306e+00,1.0000000000000000e+00,9.9999999999722411e-01,1.0031352751215581e+00
4.5208333333333970e+00,1.0000000000000000e+00,9.9999999999762845e-01,1.0031222367021182e+00
4.5250000000000634e+00,1.0000000000000000e+00,9.9999999999819966e-01,1.0031092520089386e+00
4.5291666666667298e+00,1.0000000000000000e+00,9.9999999999896039e-01,1.0030963207540473e+00
4.5333333333333963e+00,1.0000000000000000e+00,9.9999999999993527e-01,1.0030834426463409e+00
4.5375000000000627e+00,1.0000000000000000e+00,1.0000000000011504e+00,1.0030706173914734e+00
4.5416666666667291e+00,1.0000000000000000e+00,1.0000000000024027e+00,1.0030578453608521e+00
4.5458333333333956e+00,1.0000000000000000e+00,1.0000000000024687e+00,1.0030451298892615e+00
4.5500000000000620e+00,1.0000000000000000e+00,1.0000000000025324e+00,1.0030324673289928e+00
4.5541666666667284e+00,1.0000000000000000e+00,1.0000000000025913e+00,1.0030198574702804e+00
4.5583333333333949e+00,1.0000000000000000e+00,1.0000000000026448e+00,1.0030073001052227e+00
4.5625000000000613e+00,1.0000000000000000e+00,1.0000000000026916e+00,1.0029947950278122e+00
4.5666666666667277e+00,1.0000000000000000e+00,1.0000000000027300e+00,1.0029823420339699e+00
4.5708333333333941e+00,1.0000000000000000e+00,1.0000000000027582e+00,1.0029699409215773e+00
4.5750000000000606e+00,1.0000000000000000e+00,1.0000000000027751e+00,1.0029575914905076e+00
4.5791666666667270e+00,1.0000000000000000e+00,1.0000000000027773e+00,1.0029452935426586e+00
4.5833333333333934e+00,1.0000000000000000e+00,1.0000000000027642e+00,1.0029330468819875e+00
4.5875000000000599e+00,1.0000000000000000e+00,1.0000000000027323e+00,1.0029208513145393e+00
4.5916666666667263e+00,1.0000000000000000e+00,1.0000000000026799e+00,1.0029087066484821e+00
4.5958333333333927e+00,1.0000000000000000e+00,1.0000000000026030e+00,1.0028966126941379e+00
4.6000000000000592e+00,1.0000000000000000e+00,1.0000000000024998e+00,1.0028845692640160e+00
4.6041666666667256e+00,1.0000000000000000e+00,1.0000000000023672e+00,1.0028725761728454e+00
4.6083333333333920e+00,1.0000000000000000e+00,1.0000000000022016e+00,1.0028606332376062e+00
4.6125000000000584e+00,1.0000000000000000e+00,1.0000000000019988e+00,1.0028487402775628e+00
4.6166666666667249e+00,1.0000000000000000e+00,1.0000000000017562e+00,1.0028368971142965e+00
4.6208333333333913e+00,1.0000000000000000e+00,1.0000000000014690e+00,1.0028251035717368e+00
4.6250000000000577e+00,1.0000000000000000e+00,1.0000000000011331e+00,1.0028133594761954e+00
4.6291666666667242e+00,1.0000000000000000e+00,1.0000000000007443e+00,1.0028016646563975e+00
4.6333333333333906e+00,1.0000000000000000e+00,1.0000000000002978e+00,1.0027900189435133e+00
4.6375000000000570e+00,1.0000000000000000e+00,9.9999999999978861e-01,1.0027784221711933e+00
4.6416666666667235e+00,1.0000000000000000e+00,9.9999999999937383e-01,1.0027668729879036e+00
4.6458333333333899e+00,1.0000000000000000e+00,9.9999999999918177e-01,1.0027553702505487e+00
4.6500000000000563e+00,1.0000000000000000e+00,9.9999999999899147e-01,1.0027439153777811e+00
4.6541666666667227e+00,1.0000000000000000e+00,9.9999999999880429e-01,1.0027325081597536e+00
4.6583333333333892e+00,1.0000000000000000e+00,9.9999999999862144e-01,1.0027211483865683e+00
4.6625000000000556e+00,1.0000000000000000e+00,9.9999999999844502e-01,1.0027098358482511e+00
4.6666666666667220e+00,1.0000000000000000e+00,9.9999999999827571e-01,1.0026985703347224e+00
4.6708333333333885e+00,1.0000000000000000e+00,9.9999999999811584e-01,1.0026873516357722e+00
4.6750000000000549e+00,1.0000000000000000e+00,9.9999999999796696e-01,1.0026761795410306e+00
4.6791666666667213e+00,1.0000000000000000e+00,9.9999999999783129e-01,1.0026650538399433e+00
4.6833333333333877e+00,1.0000000000000000e+00,9.9999999999771039e-01,1.0026539743217409e+00
4.6875000000000542e+00,1.0000000000000000e+00,9.9999999999760647e-01,1.0026429407754147e+00
4.6916666666667206e+00,1.0000000000000000e+00,9.9999999999752198e-01,1.0026319529896888e+00
4.6958333333333870e+00,1.0000000000000000e+00,9.9999999999745881e-01,1.0026210107529920e+00
4.7000000000000535e+00,1.0000000000000000e+00,9.9999999999741973e-01,1.0026101138534309e+00
4.7041666666667199e+00,1.0000000000000000e+00,9.9999999999740685e-01,1.0025992620787638e+00
4.7083333333333863e+00,1.0000000000000000e+00,9.9999999999742328e-01,1.0025884552163720e+00
4.7125000000000528e+00,1.0000000000000000e+00,9.9999999999747125e-01,1.0025776930532333e+00
4.7166666666667192e+00,1.0000000000000000e+00,9.9999999999755429e-01,1.0025669753758957e+00
4.7208333333333856e+00,1.0000000000000000e+00,9.9999999999767464e-01,1.0025563019704480e+00
4.7250000000000520e+00,1.0000000000000000e+00,9.9999999999783595e-01,1.0025456726224948e+00
4.7291666666667185e+00,1.0000000000000000e+00,9.9999999999804134e-01,1.0025350871171279e+00
4.7333333333333849e+00,1.0000000000000000e+00,9.9999999999829392e-01,1.0025245452389004e+00
4.7375000000000513e+00,1.0000000000000000e+00,9.9999999999859734e-01,1.0025140467717981e+00
4.7416666666667178e+00,1.0000000000000000e+00,9.9999999999877276e-01,1.0025035930182893e+00
4.7458333333333842e+00,1.0000000000000000e+00,9.9999999999886635e-01,1.0024931834063846e+00
4.7500000000000506e+00,1.0000000000000000e+00,9.9999999999896805e-01,1.0024828170035294e+00
4.7541666666667171e+00,1.0000000000000000e+00,9.9999999999907696e-01,1.0024724936296798e+00
4.7583333333333835e+00,1.0000000000000000e+00,9.9999999999919287e-01,1.0024622131058829e+00
