t,Bus_Bus 1_Vm,Genrou_DV1_speed,Ieeet1_DV3_efd
7.537500000000e+00,1.002507686610e+00,1.000010610000e+00,1.916422720000e+00
7.541667000000e+00,1.002502083780e+00,1.000010490000e+00,1.916394950000e+00
7.545833000000e+00,1.002496600150e+00,1.000010370000e+00,1.916367410000e+00
7.550000000000e+00,1.002490997310e+00,1.000010250000e+00,1.916339870000e+00
7.554167000000e+00,1.002485513690e+00,1.000010010000e+00,1.916312580000e+00
7.558333000000e+00,1.002479910850e+00,1.000009890000e+00,1.916285280000e+00
7.562500000000e+00,1.002474427220e+00,1.000009780000e+00,1.916258220000e+00
7.566667000000e+00,1.002468943600e+00,1.000009660000e+00,1.916231160000e+00
7.570833000000e+00,1.002463459970e+00,1.000009540000e+00,1.916204210000e+00
7.575000000000e+00,1.002457976340e+00,1.000009300000e+00,1.916177510000e+00
7.579167000000e+00,1.002452492710e+00,1.000009180000e+00,1.916150810000e+00
7.583333000000e+00,1.002447009090e+00,1.000009060000e+00,1.916124220000e+00
7.587500000000e+00,1.002441525460e+00,1.000008940000e+00,1.916097760000e+00
7.591667000000e+00,1.002436041830e+00,1.000008820000e+00,1.916071410000e+00
7.595833000000e+00,1.002430677410e+00,1.000008700000e+00,1.916045190000e+00
7.600000000000e+00,1.002425193790e+00,1.000008580000e+00,1.916019080000e+00
7.604167000000e+00,1.002419829370e+00,1.000008460000e+00,1.915993090000e+00
7.608333000000e+00,1.002414464950e+00,1.000008340000e+00,1.915967110000e+00
7.612500000000e+00,1.002408981320e+00,1.000008230000e+00,1.915941360000e+00
7.616667000000e+00,1.002403616910e+00,1.000008110000e+00,1.915915610000e+00
7.620833000000e+00,1.002398252490e+00,1.000007990000e+00,1.915890100000e+00
7.625000000000e+00,1.002392888070e+00,1.000007870000e+00,1.915864590000e+00
7.629167000000e+00,1.002387523650e+00,1.000007870000e+00,1.915839200000e+00
7.633333000000e+00,1.002382278440e+00,1.000007750000e+00,1.915813920000e+00
7.637500000000e+00,1.002376914020e+00,1.000007630000e+00,1.915788770000e+00
7.641667000000e+00,1.002371549610e+00,1.000007630000e+00,1.915763620000e+00
7.645833000000e+00,1.002366304400e+00,1.000007510000e+00,1.915738700000e+00
7.650000000000e+00,1.002360939980e+00,1.000007390000e+00,1.915713790000e+00
7.654167000000e+00,1.002355694770e+00,1.000007390000e+00,1.915688990000e+00
7.658333000000e+00,1.002350449560e+00,1.000007390000e+00,1.915664320000e+00
7.662500000000e+00,1.002345204350e+00,1.000007270000e+00,1.915639760000e+00
7.666667000000e+00,1.002339839940e+00,1.000007270000e+00,1.915615200000e+00
7.670833000000e+00,1.002334713940e+00,1.000007150000e+00,1.915590880000e+00
7.675000000000e+00,1.002329468730e+00,1.000007150000e+00,1.915566560000e+00
7.679167000000e+00,1.002324223520e+00,1.000007150000e+00,1.915542360000e+00
7.683333000000e+00,1.002318978310e+00,1.000007150000e+00,1.915518160000e+00
7.687500000000e+00,1.002313733100e+00,1.000007150000e+00,1.915494200000e+00
7.691667000000e+00,1.002308607100e+00,1.000007150000e+00,1.915470240000e+00
7.695833000000e+00,1.002303361890e+00,1.000007150000e+00,1.915446400000e+00
7.700000000000e+00,1.002298235890e+00,1.000007150000e+00,1.915422560000e+00
7.704167000000e+00,1.002293109890e+00,1.000007150000e+00,1.915398960000e+00
7.708333000000e+00,1.002287864690e+00,1.000007150000e+00,1.915375350000e+00
7.712500000000e+00,1.002282738690e+00,1.000007150000e+00,1.915351870000e+00
7.716667000000e+00,1.002277612690e+00,1.000007150000e+00,1.915328380000e+00
7.720833000000e+00,1.002272486690e+00,1.000007150000e+00,1.915305140000e+00
7.725000000000e+00,1.002267360690e+00,1.000007270000e+00,1.915281890000e+00
7.729167000000e+00,1.002262234690e+00,1.000007270000e+00,1.915258650000e+00
7.733333000000e+00,1.002257227900e+00,1.000007270000e+00,1.915235640000e+00
7.737500000000e+00,1.002252101900e+00,1.000007390000e+00,1.915212630000e+00
7.741667000000e+00,1.002246975900e+00,1.000007390000e+00,1.915189740000e+00
7.745833000000e+00,1.002241969110e+00,1.000007390000e+00,1.915166970000e+00
7.750000000000e+00,1.002236843110e+00,1.000007510000e+00,1.915144210000e+00
7.754167000000e+00,1.002231836320e+00,1.000007510000e+00,1.915121560000e+00
7.758333000000e+00,1.002226829530e+00,1.000007630000e+00,1.915098910000e+00
7.762500000000e+00,1.002221703530e+00,1.000007630000e+00,1.915076490000e+00
7.766667000000e+00,1.002216696740e+00,1.000007750000e+00,1.915054080000e+00
7.770833000000e+00,1.002211689950e+00,1.000007750000e+00,1.915031790000e+00
7.775000000000e+00,1.002206683160e+00,1.000007870000e+00,1.915009500000e+00
7.779167000000e+00,1.002201676370e+00,1.000007990000e+00,1.914987330000e+00
7.783333000000e+00,1.002196669580e+00,1.000007990000e+00,1.914965270000e+00
7.787500000000e+00,1.002191782000e+00,1.000008110000e+00,1.914943340000e+00
7.791667000000e+00,1.002186775210e+00,1.000008230000e+00,1.914921400000e+00
7.795833000000e+00,1.002181768420e+00,1.000008230000e+00,1.914899590000e+00
7.800000000000e+00,1.002176761630e+00,1.000008340000e+00,1.914877770000e+00
7.804167000000e+00,1.002171874050e+00,1.000008460000e+00,1.914856080000e+00
7.808333000000e+00,1.002166867260e+00,1.000008460000e+00,1.914834500000e+00
7.812500000000e+00,1.002161979680e+00,1.000008580000e+00,1.914813040000e+00
7.816667000000e+00,1.002157092090e+00,1.000008580000e+00,1.914791580000e+00
7.820833000000e+00,1.002152204510e+00,1.000008700000e+00,1.914770250000e+00
7.825000000000e+00,1.002147197720e+00,1.000008820000e+00,1.914748910000e+00
7.829167000000e+00,1.002142310140e+00,1.000008820000e+00,1.914727810000e+00
7.833333000000e+00,1.002137422560e+00,1.000008940000e+00,1.914706710000e+00
7.837500000000e+00,1.002132534980e+00,1.000009060000e+00,1.914685610000e+00
7.841667000000e+00,1.002127647400e+00,1.000009060000e+00,1.914664750000e+00
7.845833000000e+00,1.002122759820e+00,1.000009180000e+00,1.914643880000e+00
7.850000000000e+00,1.002117872240e+00,1.000009180000e+00,1.914623020000e+00
7.854167000000e+00,1.002113103870e+00,1.000009300000e+00,1.914602400000e+00
7.858333000000e+00,1.002108216290e+00,1.000009300000e+00,1.914581780000e+00
7.862500000000e+00,1.002103328700e+00,1.000009420000e+00,1.914561150000e+00
7.866667000000e+00,1.002098560330e+00,1.000009420000e+00,1.914540770000e+00
7.870833000000e+00,1.002093672750e+00,1.000009540000e+00,1.914520380000e+00
7.875000000000e+00,1.002088904380e+00,1.000009540000e+00,1.914500120000e+00
7.879167000000e+00,1.002084136010e+00,1.000009660000e+00,1.914479850000e+00
7.883333000000e+00,1.002079248430e+00,1.000009660000e+00,1.914459710000e+00
7.887500000000e+00,1.002074480060e+00,1.000009780000e+00,1.914439680000e+00
7.891667000000e+00,1.002069711690e+00,1.000009780000e+00,1.914419770000e+00
7.895833000000e+00,1.002064943310e+00,1.000009780000e+00,1.914399860000e+00
7.900000000000e+00,1.002060174940e+00,1.000009780000e+00,1.914380070000e+00
7.904167000000e+00,1.002055406570e+00,1.000009890000e+00,1.914360400000e+00
7.908333000000e+00,1.002050638200e+00,1.000009890000e+00,1.914340730000e+00
7.912500000000e+00,1.002045869830e+00,1.000009890000e+00,1.914321180000e+00
7.916667000000e+00,1.002041101460e+00,1.000009890000e+00,1.914301750000e+00
7.920833000000e+00,1.002036452290e+00,1.000009890000e+00,1.914282320000e+00
7.925000000000e+00,1.002031683920e+00,1.000009890000e+00,1.914263010000e+00
7.929167000000e+00,1.002026915550e+00,1.000010010000e+00,1.914243820000e+00
7.933333000000e+00,1.002022266390e+00,1.000010010000e+00,1.914224740000e+00
7.937500000000e+00,1.002017498020e+00,1.000010010000e+00,1.914205670000e+00
7.941667000000e+00,1.002012848850e+00,1.000010010000e+00,1.914186720000e+00
7.945833000000e+00,1.002008199690e+00,1.000009890000e+00,1.914167880000e+00
7.950000000000e+00,1.002003431320e+00,1.000009890000e+00,1.914149050000e+00
7.954167000000e+00,1.001998782160e+00,1.000009890000e+00,1.914130330000e+00
7.958333000000e+00,1.001994133000e+00,1.000009890000e+00,1.914111730000e+00
7.962500000000e+00,1.001989483830e+00,1.000009890000e+00,1.914093140000e+00
7.966667000000e+00,1.001984834670e+00,1.000009890000e+00,1.914074660000e+00
7.970833000000e+00,1.001980185510e+00,1.000009780000e+00,1.914056300000e+00
7.975000000000e+00,1.001975536350e+00,1.000009780000e+00,1.914038060000e+00
7.979167000000e+00,1.001970887180e+00,1.000009780000e+00,1.914019820000e+00
7.983333000000e+00,1.001966357230e+00,1.000009660000e+00,1.914001700000e+00
7.987500000000e+00,1.001961708070e+00,1.000009660000e+00,1.913983700000e+00
7.991667000000e+00,1.001957058910e+00,1.000009660000e+00,1.913965700000e+00
7.995833000000e+00,1.001952528950e+00,1.000009540000e+00,1.913947820000e+00
8.000000000000e+00,1.001947879790e+00,1.000009540000e+00,1.913930060000e+00
8.004167000000e+00,1.001943349840e+00,1.000009420000e+00,1.913912420000e+00
8.008333000000e+00,1.001938819890e+00,1.000009420000e+00,1.913894770000e+00
8.012500000000e+00,1.001934170720e+00,1.000009300000e+00,1.913877250000e+00
8.016667000000e+00,1.001929640770e+00,1.000009300000e+00,1.913859720000e+00
8.020833000000e+00,1.001925110820e+00,1.000009180000e+00,1.913842440000e+00
8.025000000000e+00,1.001920580860e+00,1.000009180000e+00,1.913825150000e+00
8.029167000000e+00,1.001916050910e+00,1.000009060000e+00,1.913807870000e+00
8.033333000000e+00,1.001911520960e+00,1.000008940000e+00,1.913790700000e+00
8.037500000000e+00,1.001906991000e+00,1.000008940000e+00,1.913773660000e+00
8.041667000000e+00,1.001902580260e+00,1.000008820000e+00,1.913756730000e+00
8.045833000000e+00,1.001898050310e+00,1.000008700000e+00,1.913739920000e+00
8.050000000000e+00,1.001893520360e+00,1.000008700000e+00,1.913723110000e+00
8.054167000000e+00,1.001889109610e+00,1.000008580000e+00,1.913706300000e+00
8.058333000000e+00,1.001884579660e+00,1.000008580000e+00,1.913689730000e+00
8.062500000000e+00,1.001880168910e+00,1.000008460000e+00,1.913673160000e+00
8.066667000000e+00,1.001875758170e+00,1.000008340000e+00,1.913656590000e+00
8.070833000000e+00,1.001871228220e+00,1.000008340000e+00,1.913640260000e+00
8.075000000000e+00,1.001866817470e+00,1.000008230000e+00,1.913623930000e+00
8.079167000000e+00,1.001862406730e+00,1.000008110000e+00,1.913607600000e+00
8.083333000000e+00,1.001857995990e+00,1.000008110000e+00,1.913591500000e+00
8.087500000000e+00,1.001853585240e+00,1.000007990000e+00,1.913575410000e+00
8.091667000000e+00,1.001849174500e+00,1.000007870000e+00,1.913559320000e+00
8.095833000000e+00,1.001844763760e+00,1.000007870000e+00,1.913543460000e+00
8.100000000000e+00,1.001840472220e+00,1.000007750000e+00,1.913527490000e+00
8.104167000000e+00,1.001836061480e+00,1.000007630000e+00,1.913511750000e+00
8.108333000000e+00,1.001831650730e+00,1.000007630000e+00,1.913496020000e+00
8.112500000000e+00,1.001827359200e+00,1.000007510000e+00,1.913480400000e+00
8.116667000000e+00,1.001823067670e+00,1.000007390000e+00,1.913464780000e+00
8.120833000000e+00,1.001818656920e+00,1.000007390000e+00,1.913449290000e+00
8.125000000000e+00,1.001814365390e+00,1.000007270000e+00,1.913433910000e+00
8.129167000000e+00,1.001810073850e+00,1.000007270000e+00,1.913418530000e+00
8.133333000000e+00,1.001805782320e+00,1.000007150000e+00,1.913403270000e+00
8.137500000000e+00,1.001801490780e+00,1.000007150000e+00,1.913388010000e+00
8.141667000000e+00,1.001797199250e+00,1.000007030000e+00,1.913372870000e+00
8.145833000000e+00,1.001792907710e+00,1.000007030000e+00,1.913357730000e+00
8.150000000000e+00,1.001788616180e+00,1.000006910000e+00,1.913342830000e+00
8.154167000000e+00,1.001784324650e+00,1.000006910000e+00,1.913327810000e+00
8.158333000000e+00,1.001780033110e+00,1.000006790000e+00,1.913313030000e+00
8.162500000000e+00,1.001775860790e+00,1.000006790000e+00,1.913298130000e+00
8.166667000000e+00,1.001771569250e+00,1.000006790000e+00,1.913283470000e+00
8.170833000000e+00,1.001767396930e+00,1.000006680000e+00,1.913268800000e+00
8.175000000000e+00,1.001763105390e+00,1.000006680000e+00,1.913254140000e+00
8.179167000000e+00,1.001758933070e+00,1.000006680000e+00,1.913239720000e+00
8.183333000000e+00,1.001754760740e+00,1.000006560000e+00,1.913225170000e+00
8.187500000000e+00,1.001750588420e+00,1.000006560000e+00,1.913210750000e+00
8.191667000000e+00,1.001746296880e+00,1.000006560000e+00,1.913196440000e+00
8.195833000000e+00,1.001742124560e+00,1.000006440000e+00,1.913182140000e+00
8.200000000000e+00,1.001738071440e+00,1.000006440000e+00,1.913167950000e+00
8.204167000000e+00,1.001733899120e+00,1.000006440000e+00,1.913153890000e+00
8.208333000000e+00,1.001729726790e+00,1.000006440000e+00,1.913139700000e+00
8.212500000000e+00,1.001725554470e+00,1.000006440000e+00,1.913125750000e+00
8.216667000000e+00,1.001721382140e+00,1.000006440000e+00,1.913111810000e+00
8.220833000000e+00,1.001717329030e+00,1.000006440000e+00,1.913097860000e+00
8.225000000000e+00,1.001713156700e+00,1.000006440000e+00,1.913084030000e+00
8.229167000000e+00,1.001709103580e+00,1.000006320000e+00,1.913070320000e+00
8.233333000000e+00,1.001704931260e+00,1.000006320000e+00,1.913056610000e+00
8.237500000000e+00,1.001700878140e+00,1.000006320000e+00,1.913042900000e+00
8.241667000000e+00,1.001696825030e+00,1.000006320000e+00,1.913029310000e+00
8.245833000000e+00,1.001692771910e+00,1.000006320000e+00,1.913015840000e+00
8.250000000000e+00,1.001688718800e+00,1.000006440000e+00,1.913002250000e+00
8.254167000000e+00,1.001684546470e+00,1.000006440000e+00,1.912988900000e+00
8.258333000000e+00,1.001680493350e+00,1.000006440000e+00,1.912975550000e+00
8.262500000000e+00,1.001676559450e+00,1.000006440000e+00,1.912962200000e+00
8.266667000000e+00,1.001672506330e+00,1.000006440000e+00,1.912948970000e+00
8.270833000000e+00,1.001668453220e+00,1.000006440000e+00,1.912935850000e+00
8.275000000000e+00,1.001664400100e+00,1.000006440000e+00,1.912922740000e+00
8.279167000000e+00,1.001660466190e+00,1.000006440000e+00,1.912909630000e+00
8.283333000000e+00,1.001656413080e+00,1.000006560000e+00,1.912896630000e+00
8.287500000000e+00,1.001652359960e+00,1.000006560000e+00,1.912883640000e+00
8.291667000000e+00,1.001648426060e+00,1.000006560000e+00,1.912870760000e+00
8.295833000000e+00,1.001644492150e+00,1.000006560000e+00,1.912857890000e+00
8.300000000000e+00,1.001640439030e+00,1.000006560000e+00,1.912845130000e+00
8.304167000000e+00,1.001636505130e+00,1.000006680000e+00,1.912832380000e+00
8.308333000000e+00,1.001632571220e+00,1.000006680000e+00,1.912819740000e+00
8.312500000000e+00,1.001628637310e+00,1.000006680000e+00,1.912807110000e+00
8.316667000000e+00,1.001624703410e+00,1.000006680000e+00,1.912794470000e+00
8.320833000000e+00,1.001620769500e+00,1.000006790000e+00,1.912782070000e+00
8.325000000000e+00,1.001616835590e+00,1.000006790000e+00,1.912769560000e+00
8.329167000000e+00,1.001612901690e+00,1.000006790000e+00,1.912757160000e+00
8.333333000000e+00,1.001608967780e+00,1.000006790000e+00,1.912744880000e+00
8.337500000000e+00,1.001605033870e+00,1.000006910000e+00,1.912732480000e+00
8.341667000000e+00,1.001601099970e+00,1.000006910000e+00,1.912720320000e+00
8.345833000000e+00,1.001597285270e+00,1.000006910000e+00,1.912708160000e+00
8.350000000000e+00,1.001593351360e+00,1.000007030000e+00,1.912696000000e+00
8.354167000000e+00,1.001589536670e+00,1.000007030000e+00,1.912683960000e+00
8.358333000000e+00,1.001585602760e+00,1.000007030000e+00,1.912671920000e+00
8.362500000000e+00,1.001581788060e+00,1.000007030000e+00,1.912660000000e+00
8.366667000000e+00,1.001577973370e+00,1.000007150000e+00,1.912648080000e+00
8.370833000000e+00,1.001574039460e+00,1.000007150000e+00,1.912636160000e+00
8.375000000000e+00,1.001570224760e+00,1.000007150000e+00,1.912624360000e+00
8.379167000000e+00,1.001566410060e+00,1.000007150000e+00,1.912612680000e+00
8.383333000000e+00,1.001562595370e+00,1.000007150000e+00,1.912600990000e+00
8.387500000000e+00,1.001558780670e+00,1.000007270000e+00,1.912589310000e+00
8.391667000000e+00,1.001554965970e+00,1.000007270000e+00,1.912577750000e+00
8.395833000000e+00,1.001551151280e+00,1.000007270000e+00,1.912566300000e+00
8.400000000000e+00,1.001547336580e+00,1.000007270000e+00,1.912554740000e+00
8.404167000000e+00,1.001543521880e+00,1.000007270000e+00,1.912543420000e+00
8.408333000000e+00,1.001539707180e+00,1.000007390000e+00,1.912531970000e+00
8.412500000000e+00,1.001536011700e+00,1.000007390000e+00,1.912520650000e+00
8.416667000000e+00,1.001532197000e+00,1.000007390000e+00,1.912509440000e+00
8.420833000000e+00,1.001528501510e+00,1.000007390000e+00,1.912498240000e+00
8.425000000000e+00,1.001524686810e+00,1.000007390000e+00,1.912487150000e+00
8.429167000000e+00,1.001520991330e+00,1.000007390000e+00,1.912476060000e+00
8.433333000000e+00,1.001517176630e+00,1.000007390000e+00,1.912464980000e+00
8.437500000000e+00,1.001513481140e+00,1.000007390000e+00,1.912454010000e+00
8.441667000000e+00,1.001509785650e+00,1.000007390000e+00,1.912443040000e+00
8.445833000000e+00,1.001505970950e+00,1.000007390000e+00,1.912432190000e+00
8.450000000000e+00,1.001502275470e+00,1.000007390000e+00,1.912421460000e+00
8.454167000000e+00,1.001498579980e+00,1.000007390000e+00,1.912410620000e+00
8.458333000000e+00,1.001494884490e+00,1.000007390000e+00,1.912400010000e+00
8.462500000000e+00,1.001491189000e+00,1.000007390000e+00,1.912389280000e+00
8.466667000000e+00,1.001487493520e+00,1.000007390000e+00,1.912378670000e+00
8.470833000000e+00,1.001483798030e+00,1.000007390000e+00,1.912368180000e+00
8.475000000000e+00,1.001480102540e+00,1.000007390000e+00,1.912357690000e+00
8.479167000000e+00,1.001476526260e+00,1.000007390000e+00,1.912347200000e+00
8.483333000000e+00,1.001472830770e+00,1.000007390000e+00,1.912336830000e+00
8.487500000000e+00,1.001469135280e+00,1.000007390000e+00,1.912326570000e+00
8.491667000000e+00,1.001465559010e+00,1.000007390000e+00,1.912316320000e+00
8.495833000000e+00,1.001461863520e+00,1.000007390000e+00,1.912306070000e+00
8.500000000000e+00,1.001458287240e+00,1.000007270000e+00,1.912295940000e+00
8.504167000000e+00,1.001454591750e+00,1.000007270000e+00,1.912285800000e+00
8.508333000000e+00,1.001451015470e+00,1.000007270000e+00,1.912275790000e+00
8.512500000000e+00,1.001447439190e+00,1.000007270000e+00,1.912265780000e+00
8.516667000000e+00,1.001443743710e+00,1.000007270000e+00,1.912255760000e+00
8.520833000000e+00,1.001440167430e+00,1.000007150000e+00,1.912245870000e+00
8.525000000000e+00,1.001436591150e+00,1.000007150000e+00,1.912236090000e+00
8.529167000000e+00,1.001433014870e+00,1.000007150000e+00,1.912226320000e+00
8.533333000000e+00,1.001429438590e+00,1.000007030000e+00,1.912216540000e+00
8.537500000000e+00,1.001425862310e+00,1.000007030000e+00,1.912206890000e+00
8.541667000000e+00,1.001422286030e+00,1.000007030000e+00,1.912197230000e+00
8.545833000000e+00,1.001418828960e+00,1.000007030000e+00,1.912187700000e+00
8.550000000000e+00,1.001415252690e+00,1.000006910000e+00,1.912178160000e+00
8.554167000000e+00,1.001411676410e+00,1.000006910000e+00,1.912168740000e+00
8.558333000000e+00,1.001408100130e+00,1.000006910000e+00,1.912159320000e+00
8.562500000000e+00,1.001404643060e+00,1.000006790000e+00,1.912149910000e+00
8.566667000000e+00,1.001401066780e+00,1.000006790000e+00,1.912140610000e+00
8.570833000000e+00,1.001397609710e+00,1.000006790000e+00,1.912131310000e+00
8.575000000000e+00,1.001394152640e+00,1.000006680000e+00,1.912122130000e+00
8.579167000000e+00,1.001390576360e+00,1.000006680000e+00,1.912112950000e+00
8.583333000000e+00,1.001387119290e+00,1.000006680000e+00,1.912103890000e+00
8.587500000000e+00,1.001383662220e+00,1.000006560000e+00,1.912094830000e+00
8.591667000000e+00,1.001380205150e+00,1.000006560000e+00,1.912085890000e+00
8.595833000000e+00,1.001376748090e+00,1.000006440000e+00,1.912076950000e+00
8.600000000000e+00,1.001373291020e+00,1.000006440000e+00,1.912068010000e+00
8.604167000000e+00,1.001369833950e+00,1.000006440000e+00,1.912059190000e+00
8.608333000000e+00,1.001366376880e+00,1.000006320000e+00,1.912050370000e+00
8.612500000000e+00,1.001362919810e+00,1.000006320000e+00,1.912041540000e+00
8.616667000000e+00,1.001359462740e+00,1.000006320000e+00,1.912032840000e+00
8.620833000000e+00,1.001356005670e+00,1.000006200000e+00,1.912024260000e+00
8.625000000000e+00,1.001352667810e+00,1.000006200000e+00,1.912015680000e+00
8.629167000000e+00,1.001349210740e+00,1.000006200000e+00,1.912007090000e+00
8.633333000000e+00,1.001345872880e+00,1.000006080000e+00,1.911998510000e+00
8.637500000000e+00,1.001342415810e+00,1.000006080000e+00,1.911990170000e+00
8.641667000000e+00,1.001339077950e+00,1.000005960000e+00,1.911981700000e+00
8.645833000000e+00,1.001335620880e+00,1.000005960000e+00,1.911973360000e+00
8.650000000000e+00,1.001332283020e+00,1.000005960000e+00,1.911965010000e+00
8.654167000000e+00,1.001328945160e+00,1.000005840000e+00,1.911956790000e+00
8.658333000000e+00,1.001325607300e+00,1.000005840000e+00,1.911948560000e+00
8.662500000000e+00,1.001322269440e+00,1.000005840000e+00,1.911940340000e+00
8.666667000000e+00,1.001318931580e+00,1.000005840000e+00,1.911932230000e+00
8.670833000000e+00,1.001315593720e+00,1.000005720000e+00,1.911924120000e+00
8.675000000000e+00,1.001312255860e+00,1.000005720000e+00,1.911916140000e+00
8.679167000000e+00,1.001308918000e+00,1.000005720000e+00,1.911908030000e+00
8.683333000000e+00,1.001305580140e+00,1.000005600000e+00,1.911900160000e+00
8.687500000000e+00,1.001302242280e+00,1.000005600000e+00,1.911892180000e+00
8.691667000000e+00,1.001299023630e+00,1.000005600000e+00,1.911884310000e+00
8.695833000000e+00,1.001295685770e+00,1.000005600000e+00,1.911876560000e+00
8.700000000000e+00,1.001292347910e+00,1.000005600000e+00,1.911868810000e+00
8.704167000000e+00,1.001289129260e+00,1.000005480000e+00,1.911861060000e+00
8.708333000000e+00,1.001285791400e+00,1.000005480000e+00,1.911853310000e+00
8.712500000000e+00,1.001282572750e+00,1.000005480000e+00,1.911845680000e+00
8.716667000000e+00,1.001279354100e+00,1.000005480000e+00,1.911838050000e+00
8.720833000000e+00,1.001276016240e+00,1.000005480000e+00,1.911830540000e+00
8.725000000000e+00,1.001272797580e+00,1.000005360000e+00,1.911823030000e+00
8.729167000000e+00,1.001269578930e+00,1.000005360000e+00,1.911815520000e+00
8.733333000000e+00,1.001266360280e+00,1.000005360000e+00,1.911808130000e+00
8.737500000000e+00,1.001263141630e+00,1.000005360000e+00,1.911800740000e+00
8.741667000000e+00,1.001259922980e+00,1.000005360000e+00,1.911793350000e+00
8.745833000000e+00,1.001256704330e+00,1.000005360000e+00,1.911786080000e+00
8.750000000000e+00,1.001253485680e+00,1.000005360000e+00,1.911778810000e+00
8.754167000000e+00,1.001250267030e+00,1.000005360000e+00,1.911771540000e+00
8.758333000000e+00,1.001247167590e+00,1.000005360000e+00,1.911764380000e+00
8.762500000000e+00,1.001243948940e+00,1.000005250000e+00,1.911757230000e+00
8.766667000000e+00,1.001240730290e+00,1.000005250000e+00,1.911750080000e+00
8.770833000000e+00,1.001237630840e+00,1.000005250000e+00,1.911743040000e+00
8.775000000000e+00,1.001234412190e+00,1.000005250000e+00,1.911736010000e+00
8.779167000000e+00,1.001231312750e+00,1.000005250000e+00,1.911728980000e+00
8.783333000000e+00,1.001228094100e+00,1.000005250000e+00,1.911722060000e+00
8.787500000000e+00,1.001224994660e+00,1.000005250000e+00,1.911715030000e+00
8.791667000000e+00,1.001221895220e+00,1.000005250000e+00,1.911708240000e+00
8.795833000000e+00,1.001218795780e+00,1.000005250000e+00,1.911701320000e+00
8.800000000000e+00,1.001215577130e+00,1.000005250000e+00,1.911694530000e+00
8.804167000000e+00,1.001212477680e+00,1.000005250000e+00,1.911687850000e+00
8.808333000000e+00,1.001209378240e+00,1.000005250000e+00,1.911681060000e+00
8.812500000000e+00,1.001206278800e+00,1.000005360000e+00,1.911674380000e+00
8.816667000000e+00,1.001203179360e+00,1.000005360000e+00,1.911667700000e+00
8.820833000000e+00,1.001200079920e+00,1.000005360000e+00,1.911661150000e+00
8.825000000000e+00,1.001197099690e+00,1.000005360000e+00,1.911654470000e+00
8.829167000000e+00,1.001194000240e+00,1.000005360000e+00,1.911647920000e+00
8.833333000000e+00,1.001190900800e+00,1.000005360000e+00,1.911641480000e+00
8.837500000000e+00,1.001187801360e+00,1.000005360000e+00,1.911635040000e+00
8.841667000000e+00,1.001184821130e+00,1.000005360000e+00,1.911628600000e+00
8.845833000000e+00,1.001181721690e+00,1.000005360000e+00,1.911622170000e+00
8.850000000000e+00,1.001178741460e+00,1.000005360000e+00,1.911615850000e+00
8.854167000000e+00,1.001175642010e+00,1.000005360000e+00,1.911609530000e+00
8.858333000000e+00,1.001172661780e+00,1.000005360000e+00,1.911603210000e+00
8.862500000000e+00,1.001169562340e+00,1.000005360000e+00,1.911596890000e+00
8.866667000000e+00,1.001166582110e+00,1.000005480000e+00,1.911590700000e+00
8.870833000000e+00,1.001163601880e+00,1.000005480000e+00,1.911584500000e+00
8.875000000000e+00,1.001160621640e+00,1.000005480000e+00,1.911578420000e+00
8.879167000000e+00,1.001157522200e+00,1.000005480000e+00,1.911572340000e+00
8.883333000000e+00,1.001154541970e+00,1.000005480000e+00,1.911566260000e+00
8.887500000000e+00,1.001151561740e+00,1.000005480000e+00,1.911560180000e+00
8.891667000000e+00,1.001148581500e+00,1.000005480000e+00,1.911554220000e+00
8.895833000000e+00,1.001145601270e+00,1.000005480000e+00,1.911548260000e+00
8.900000000000e+00,1.001142621040e+00,1.000005480000e+00,1.911542300000e+00
8.904167000000e+00,1.001139760020e+00,1.000005480000e+00,1.911536340000e+00
8.908333000000e+00,1.001136779790e+00,1.000005480000e+00,1.911530490000e+00
8.912500000000e+00,1.001133799550e+00,1.000005480000e+00,1.911524650000e+00
8.916667000000e+00,1.001130819320e+00,1.000005480000e+00,1.911518930000e+00
8.920833000000e+00,1.001127958300e+00,1.000005600000e+00,1.911513090000e+00
8.925000000000e+00,1.001124978070e+00,1.000005600000e+00,1.911507370000e+00
8.929167000000e+00,1.001122117040e+00,1.000005600000e+00,1.911501770000e+00
8.933333000000e+00,1.001119136810e+00,1.000005600000e+00,1.911496040000e+00
8.937500000000e+00,1.001116275790e+00,1.000005600000e+00,1.911490440000e+00
8.941667000000e+00,1.001113295560e+00,1.000005600000e+00,1.911484840000e+00
8.945833000000e+00,1.001110434530e+00,1.000005600000e+00,1.911479350000e+00
8.950000000000e+00,1.001107573510e+00,1.000005600000e+00,1.911473870000e+00
8.954167000000e+00,1.001104593280e+00,1.000005600000e+00,1.911468390000e+00
8.958333000000e+00,1.001101732250e+00,1.000005600000e+00,1.911462900000e+00
8.962500000000e+00,1.001098871230e+00,1.000005600000e+00,1.911457540000e+00
8.966667000000e+00,1.001096010210e+00,1.000005600000e+00,1.911452170000e+00
8.970833000000e+00,1.001093149190e+00,1.000005600000e+00,1.911446810000e+00
8.975000000000e+00,1.001090288160e+00,1.000005600000e+00,1.911441450000e+00
8.979167000000e+00,1.001087427140e+00,1.000005600000e+00,1.911436200000e+00
8.983333000000e+00,1.001084566120e+00,1.000005600000e+00,1.911430950000e+00
